date,product,category,unit_price,quantity_sold,revenue
2023-07-12,Honeywell Flour,Food,2500,2,5000
2023-07-12,Bigi Cola 60cl,Beverages,200,14,2800
2023-07-12,Always Pads,Toiletries,800,6,4800
2023-07-12,Nescafe Sachet,Beverages,150,9,1350
2023-07-12,Maggi Cubes,Food,50,46,2300
2023-07-12,Ribena Juice,Beverages,250,10,2500
2023-07-12,Morning Fresh,Toiletries,1200,6,7200
2023-07-12,Cowbell Sachet,Beverages,100,32,3200
2023-07-13,Indomie Noodles,Food,150,26,3900
2023-07-13,Golden Morn,Food,800,10,8000
2023-07-13,Milo Sachet,Beverages,100,35,3500
2023-07-13,Peak Milk Tin,Food,3500,2,7000
2023-07-13,Coca Cola 60cl,Beverages,300,15,4500
2023-07-13,Malta Guinness,Beverages,350,12,4200
2023-07-13,Close Up Toothpaste,Toiletries,500,9,4500
2023-07-13,Omo Detergent,Toiletries,400,10,4000
2023-07-13,Dettol Soap,Toiletries,600,5,3000
2023-07-13,Vaseline Jelly,Toiletries,700,4,2800
2023-07-13,Titus Sardine,Food,900,8,7200
2023-07-13,Dangote Sugar 1kg,Food,1200,11,13200
2023-07-13,Honeywell Flour,Food,2500,2,5000
2023-07-13,Bigi Cola 60cl,Beverages,200,14,2800
2023-07-13,Always Pads,Toiletries,800,8,6400
2023-07-13,Nescafe Sachet,Beverages,150,13,1950
2023-07-13,Maggi Cubes,Food,50,41,2050
2023-07-13,Ribena Juice,Beverages,250,9,2250
2023-07-13,Morning Fresh,Toiletries,1200,2,2400
2023-07-13,Cowbell Sachet,Beverages,100,30,3000
2023-07-14,Indomie Noodles,Food,150,27,4050
2023-07-14,Golden Morn,Food,800,8,6400
2023-07-14,Milo Sachet,Beverages,100,35,3500
2023-07-14,Peak Milk Tin,Food,3500,3,10500
2023-07-14,Coca Cola 60cl,Beverages,300,29,8700
2023-07-14,Malta Guinness,Beverages,350,17,5950
2023-07-14,Close Up Toothpaste,Toiletries,500,5,2500
2023-07-14,Omo Detergent,Toiletries,400,8,3200
2023-07-14,Dettol Soap,Toiletries,600,3,1800
2023-07-14,Vaseline Jelly,Toiletries,700,2,1400
2023-07-14,Titus Sardine,Food,900,8,7200
2023-07-14,Dangote Sugar 1kg,Food,1200,11,13200
2023-07-14,Honeywell Flour,Food,2500,4,10000
2023-07-14,Bigi Cola 60cl,Beverages,200,20,4000
2023-07-14,Always Pads,Toiletries,800,3,2400
2023-07-14,Nescafe Sachet,Beverages,150,15,2250
2023-07-14,Maggi Cubes,Food,50,39,1950
2023-07-14,Ribena Juice,Beverages,250,16,4000
2023-07-14,Morning Fresh,Toiletries,1200,5,6000
2023-07-14,Cowbell Sachet,Beverages,100,20,2000
2023-07-15,Indomie Noodles,Food,150,34,5100
2023-07-15,Golden Morn,Food,800,8,6400
2023-07-15,Milo Sachet,Beverages,100,29,2900
2023-07-15,Peak Milk Tin,Food,3500,3,10500
2023-07-15,Coca Cola 60cl,Beverages,300,25,7500
2023-07-15,Malta Guinness,Beverages,350,13,4550
2023-07-15,Close Up Toothpaste,Toiletries,500,7,3500
2023-07-15,Omo Detergent,Toiletries,400,7,2800
2023-07-15,Dettol Soap,Toiletries,600,3,1800
2023-07-15,Vaseline Jelly,Toiletries,700,8,5600
2023-07-15,Titus Sardine,Food,900,1,900
2023-07-15,Dangote Sugar 1kg,Food,1200,7,8400
2023-07-15,Honeywell Flour,Food,2500,7,17500
2023-07-15,Bigi Cola 60cl,Beverages,200,21,4200
2023-07-15,Always Pads,Toiletries,800,3,2400
2023-07-15,Nescafe Sachet,Beverages,150,13,1950
2023-07-15,Maggi Cubes,Food,50,29,1450
2023-07-15,Ribena Juice,Beverages,250,4,1000
2023-07-15,Morning Fresh,Toiletries,1200,3,3600
2023-07-15,Cowbell Sachet,Beverages,100,28,2800
2023-07-16,Indomie Noodles,Food,150,11,1650
2023-07-16,Golden Morn,Food,800,1,800
2023-07-16,Milo Sachet,Beverages,100,13,1300
2023-07-16,Peak Milk Tin,Food,3500,1,3500
2023-07-16,Coca Cola 60cl,Beverages,300,6,1800
2023-07-16,Malta Guinness,Beverages,350,5,1750
2023-07-16,Close Up Toothpaste,Toiletries,500,2,1000
2023-07-16,Omo Detergent,Toiletries,400,2,800
2023-07-16,Vaseline Jelly,Toiletries,700,1,700
2023-07-16,Titus Sardine,Food,900,2,1800
2023-07-16,Dangote Sugar 1kg,Food,1200,7,8400
2023-07-16,Bigi Cola 60cl,Beverages,200,13,2600
2023-07-16,Always Pads,Toiletries,800,2,1600
2023-07-16,Nescafe Sachet,Beverages,150,6,900
2023-07-16,Maggi Cubes,Food,50,20,1000
2023-07-16,Ribena Juice,Beverages,250,6,1500
2023-07-16,Cowbell Sachet,Beverages,100,10,1000
2023-07-17,Indomie Noodles,Food,150,30,4500
2023-07-17,Golden Morn,Food,800,9,7200
2023-07-17,Milo Sachet,Beverages,100,20,2000
2023-07-17,Peak Milk Tin,Food,3500,2,7000
2023-07-17,Coca Cola 60cl,Beverages,300,18,5400
2023-07-17,Malta Guinness,Beverages,350,12,4200
2023-07-17,Close Up Toothpaste,Toiletries,500,3,1500
2023-07-17,Omo Detergent,Toiletries,400,6,2400
2023-07-17,Dettol Soap,Toiletries,600,5,3000
2023-07-17,Vaseline Jelly,Toiletries,700,2,1400
2023-07-17,Titus Sardine,Food,900,3,2700
2023-07-17,Dangote Sugar 1kg,Food,1200,8,9600
2023-07-17,Honeywell Flour,Food,2500,4,10000
2023-07-17,Bigi Cola 60cl,Beverages,200,16,3200
2023-07-17,Always Pads,Toiletries,800,4,3200
2023-07-17,Nescafe Sachet,Beverages,150,13,1950
2023-07-17,Maggi Cubes,Food,50,48,2400
2023-07-17,Ribena Juice,Beverages,250,12,3000
2023-07-17,Morning Fresh,Toiletries,1200,4,4800
2023-07-17,Cowbell Sachet,Beverages,100,24,2400
2023-07-18,Indomie Noodles,Food,150,28,4200
2023-07-18,Golden Morn,Food,800,11,8800
2023-07-18,Milo Sachet,Beverages,100,29,2900
2023-07-18,Peak Milk Tin,Food,3500,4,14000
2023-07-18,Coca Cola 60cl,Beverages,300,20,6000
2023-07-18,Malta Guinness,Beverages,350,10,3500
2023-07-18,Close Up Toothpaste,Toiletries,500,8,4000
2023-07-18,Omo Detergent,Toiletries,400,12,4800
2023-07-18,Dettol Soap,Toiletries,600,4,2400
2023-07-18,Vaseline Jelly,Toiletries,700,5,3500
2023-07-18,Titus Sardine,Food,900,3,2700
2023-07-18,Dangote Sugar 1kg,Food,1200,9,10800
2023-07-18,Honeywell Flour,Food,2500,4,10000
2023-07-18,Bigi Cola 60cl,Beverages,200,13,2600
2023-07-18,Always Pads,Toiletries,800,10,8000
2023-07-18,Nescafe Sachet,Beverages,150,12,1800
2023-07-18,Maggi Cubes,Food,50,40,2000
2023-07-18,Ribena Juice,Beverages,250,8,2000
2023-07-18,Morning Fresh,Toiletries,1200,1,1200
2023-07-18,Cowbell Sachet,Beverages,100,32,3200
2023-07-19,Indomie Noodles,Food,150,30,4500
2023-07-19,Golden Morn,Food,800,10,8000
2023-07-19,Milo Sachet,Beverages,100,28,2800
2023-07-19,Peak Milk Tin,Food,3500,2,7000
2023-07-19,Coca Cola 60cl,Beverages,300,25,7500
2023-07-19,Malta Guinness,Beverages,350,12,4200
2023-07-19,Close Up Toothpaste,Toiletries,500,6,3000
2023-07-19,Omo Detergent,Toiletries,400,1,400
2023-07-19,Dettol Soap,Toiletries,600,5,3000
2023-07-19,Vaseline Jelly,Toiletries,700,1,700
2023-07-19,Titus Sardine,Food,900,5,4500
2023-07-19,Dangote Sugar 1kg,Food,1200,12,14400
2023-07-19,Honeywell Flour,Food,2500,7,17500
2023-07-19,Bigi Cola 60cl,Beverages,200,26,5200
2023-07-19,Always Pads,Toiletries,800,3,2400
2023-07-19,Nescafe Sachet,Beverages,150,10,1500
2023-07-19,Maggi Cubes,Food,50,41,2050
2023-07-19,Ribena Juice,Beverages,250,12,3000
2023-07-19,Morning Fresh,Toiletries,1200,4,4800
2023-07-19,Cowbell Sachet,Beverages,100,22,2200
2023-07-20,Indomie Noodles,Food,150,14,2100
2023-07-20,Golden Morn,Food,800,13,10400
2023-07-20,Milo Sachet,Beverages,100,25,2500
2023-07-20,Peak Milk Tin,Food,3500,3,10500
2023-07-20,Coca Cola 60cl,Beverages,300,24,7200
2023-07-20,Malta Guinness,Beverages,350,19,6650
2023-07-20,Close Up Toothpaste,Toiletries,500,4,2000
2023-07-20,Omo Detergent,Toiletries,400,13,5200
2023-07-20,Dettol Soap,Toiletries,600,3,1800
2023-07-20,Vaseline Jelly,Toiletries,700,3,2100
2023-07-20,Titus Sardine,Food,900,8,7200
2023-07-20,Dangote Sugar 1kg,Food,1200,10,12000
2023-07-20,Honeywell Flour,Food,2500,4,10000
2023-07-20,Bigi Cola 60cl,Beverages,200,20,4000
2023-07-20,Always Pads,Toiletries,800,6,4800
2023-07-20,Nescafe Sachet,Beverages,150,11,1650
2023-07-20,Maggi Cubes,Food,50,40,2000
2023-07-20,Ribena Juice,Beverages,250,11,2750
2023-07-20,Morning Fresh,Toiletries,1200,4,4800
2023-07-20,Cowbell Sachet,Beverages,100,20,2000
2023-07-21,Indomie Noodles,Food,150,19,2850
2023-07-21,Golden Morn,Food,800,11,8800
2023-07-21,Milo Sachet,Beverages,100,33,3300
2023-07-21,Peak Milk Tin,Food,3500,3,10500
2023-07-21,Coca Cola 60cl,Beverages,300,18,5400
2023-07-21,Malta Guinness,Beverages,350,15,5250
2023-07-21,Close Up Toothpaste,Toiletries,500,3,1500
2023-07-21,Omo Detergent,Toiletries,400,3,1200
2023-07-21,Dettol Soap,Toiletries,600,3,1800
2023-07-21,Vaseline Jelly,Toiletries,700,3,2100
2023-07-21,Titus Sardine,Food,900,10,9000
2023-07-21,Dangote Sugar 1kg,Food,1200,12,14400
2023-07-21,Honeywell Flour,Food,2500,2,5000
2023-07-21,Bigi Cola 60cl,Beverages,200,20,4000
2023-07-21,Always Pads,Toiletries,800,5,4000
2023-07-21,Nescafe Sachet,Beverages,150,11,1650
2023-07-21,Maggi Cubes,Food,50,46,2300
2023-07-21,Ribena Juice,Beverages,250,7,1750
2023-07-21,Morning Fresh,Toiletries,1200,2,2400
2023-07-21,Cowbell Sachet,Beverages,100,28,2800
2023-07-22,Indomie Noodles,Food,150,27,4050
2023-07-22,Golden Morn,Food,800,11,8800
2023-07-22,Milo Sachet,Beverages,100,25,2500
2023-07-22,Peak Milk Tin,Food,3500,1,3500
2023-07-22,Coca Cola 60cl,Beverages,300,25,7500
2023-07-22,Malta Guinness,Beverages,350,17,5950
2023-07-22,Close Up Toothpaste,Toiletries,500,5,2500
2023-07-22,Omo Detergent,Toiletries,400,6,2400
2023-07-22,Dettol Soap,Toiletries,600,4,2400
2023-07-22,Vaseline Jelly,Toiletries,700,5,3500
2023-07-22,Titus Sardine,Food,900,6,5400
2023-07-22,Dangote Sugar 1kg,Food,1200,11,13200
2023-07-22,Honeywell Flour,Food,2500,1,2500
2023-07-22,Bigi Cola 60cl,Beverages,200,13,2600
2023-07-22,Always Pads,Toiletries,800,5,4000
2023-07-22,Nescafe Sachet,Beverages,150,10,1500
2023-07-22,Maggi Cubes,Food,50,33,1650
2023-07-22,Ribena Juice,Beverages,250,4,1000
2023-07-22,Morning Fresh,Toiletries,1200,4,4800
2023-07-22,Cowbell Sachet,Beverages,100,22,2200
2023-07-23,Indomie Noodles,Food,150,15,2250
2023-07-23,Golden Morn,Food,800,6,4800
2023-07-23,Milo Sachet,Beverages,100,15,1500
2023-07-23,Coca Cola 60cl,Beverages,300,10,3000
2023-07-23,Malta Guinness,Beverages,350,3,1050
2023-07-23,Close Up Toothpaste,Toiletries,500,1,500
2023-07-23,Omo Detergent,Toiletries,400,2,800
2023-07-23,Dettol Soap,Toiletries,600,2,1200
2023-07-23,Vaseline Jelly,Toiletries,700,1,700
2023-07-23,Titus Sardine,Food,900,3,2700
2023-07-23,Dangote Sugar 1kg,Food,1200,10,12000
2023-07-23,Honeywell Flour,Food,2500,2,5000
2023-07-23,Bigi Cola 60cl,Beverages,200,7,1400
2023-07-23,Always Pads,Toiletries,800,1,800
2023-07-23,Nescafe Sachet,Beverages,150,8,1200
2023-07-23,Maggi Cubes,Food,50,21,1050
2023-07-23,Ribena Juice,Beverages,250,2,500
2023-07-23,Morning Fresh,Toiletries,1200,2,2400
2023-07-23,Cowbell Sachet,Beverages,100,8,800
2023-07-24,Indomie Noodles,Food,150,26,3900
2023-07-24,Golden Morn,Food,800,3,2400
2023-07-24,Milo Sachet,Beverages,100,29,2900
2023-07-24,Peak Milk Tin,Food,3500,2,7000
2023-07-24,Coca Cola 60cl,Beverages,300,21,6300
2023-07-24,Malta Guinness,Beverages,350,24,8400
2023-07-24,Close Up Toothpaste,Toiletries,500,6,3000
2023-07-24,Omo Detergent,Toiletries,400,8,3200
2023-07-24,Dettol Soap,Toiletries,600,5,3000
2023-07-24,Vaseline Jelly,Toiletries,700,6,4200
2023-07-24,Titus Sardine,Food,900,5,4500
2023-07-24,Dangote Sugar 1kg,Food,1200,12,14400
2023-07-24,Honeywell Flour,Food,2500,4,10000
2023-07-24,Bigi Cola 60cl,Beverages,200,15,3000
2023-07-24,Always Pads,Toiletries,800,3,2400
2023-07-24,Nescafe Sachet,Beverages,150,15,2250
2023-07-24,Maggi Cubes,Food,50,41,2050
2023-07-24,Ribena Juice,Beverages,250,8,2000
2023-07-24,Morning Fresh,Toiletries,1200,4,4800
2023-07-24,Cowbell Sachet,Beverages,100,23,2300
2023-07-25,Indomie Noodles,Food,150,30,4500
2023-07-25,Golden Morn,Food,800,11,8800
2023-07-25,Milo Sachet,Beverages,100,35,3500
2023-07-25,Peak Milk Tin,Food,3500,5,17500
2023-07-25,Coca Cola 60cl,Beverages,300,21,6300
2023-07-25,Malta Guinness,Beverages,350,19,6650
2023-07-25,Close Up Toothpaste,Toiletries,500,2,1000
2023-07-25,Omo Detergent,Toiletries,400,1,400
2023-07-25,Dettol Soap,Toiletries,600,7,4200
2023-07-25,Vaseline Jelly,Toiletries,700,2,1400
2023-07-25,Titus Sardine,Food,900,2,1800
2023-07-25,Dangote Sugar 1kg,Food,1200,7,8400
2023-07-25,Honeywell Flour,Food,2500,3,7500
2023-07-25,Bigi Cola 60cl,Beverages,200,17,3400
2023-07-25,Always Pads,Toiletries,800,6,4800
2023-07-25,Nescafe Sachet,Beverages,150,7,1050
2023-07-25,Maggi Cubes,Food,50,40,2000
2023-07-25,Ribena Juice,Beverages,250,12,3000
2023-07-25,Morning Fresh,Toiletries,1200,2,2400
2023-07-25,Cowbell Sachet,Beverages,100,20,2000
2023-07-26,Indomie Noodles,Food,150,31,4650
2023-07-26,Golden Morn,Food,800,7,5600
2023-07-26,Milo Sachet,Beverages,100,35,3500
2023-07-26,Peak Milk Tin,Food,3500,2,7000
2023-07-26,Coca Cola 60cl,Beverages,300,23,6900
2023-07-26,Malta Guinness,Beverages,350,18,6300
2023-07-26,Close Up Toothpaste,Toiletries,500,4,2000
2023-07-26,Omo Detergent,Toiletries,400,5,2000
2023-07-26,Dettol Soap,Toiletries,600,6,3600
2023-07-26,Vaseline Jelly,Toiletries,700,2,1400
2023-07-26,Titus Sardine,Food,900,9,8100
2023-07-26,Dangote Sugar 1kg,Food,1200,10,12000
2023-07-26,Honeywell Flour,Food,2500,5,12500
2023-07-26,Bigi Cola 60cl,Beverages,200,17,3400
2023-07-26,Always Pads,Toiletries,800,4,3200
2023-07-26,Nescafe Sachet,Beverages,150,11,1650
2023-07-26,Maggi Cubes,Food,50,37,1850
2023-07-26,Ribena Juice,Beverages,250,11,2750
2023-07-26,Morning Fresh,Toiletries,1200,4,4800
2023-07-26,Cowbell Sachet,Beverages,100,29,2900
2023-07-27,Indomie Noodles,Food,150,27,4050
2023-07-27,Golden Morn,Food,800,8,6400
2023-07-27,Milo Sachet,Beverages,100,24,2400
2023-07-27,Coca Cola 60cl,Beverages,300,17,5100
2023-07-27,Malta Guinness,Beverages,350,16,5600
2023-07-27,Close Up Toothpaste,Toiletries,500,8,4000
2023-07-27,Omo Detergent,Toiletries,400,6,2400
2023-07-27,Dettol Soap,Toiletries,600,5,3000
2023-07-27,Vaseline Jelly,Toiletries,700,1,700
2023-07-27,Titus Sardine,Food,900,2,1800
2023-07-27,Dangote Sugar 1kg,Food,1200,12,14400
2023-07-27,Honeywell Flour,Food,2500,5,12500
2023-07-27,Bigi Cola 60cl,Beverages,200,20,4000
2023-07-27,Always Pads,Toiletries,800,5,4000
2023-07-27,Nescafe Sachet,Beverages,150,10,1500
2023-07-27,Maggi Cubes,Food,50,46,2300
2023-07-27,Ribena Juice,Beverages,250,11,2750
2023-07-27,Morning Fresh,Toiletries,1200,7,8400
2023-07-27,Cowbell Sachet,Beverages,100,17,1700
2023-07-28,Indomie Noodles,Food,150,21,3150
2023-07-28,Golden Morn,Food,800,11,8800
2023-07-28,Milo Sachet,Beverages,100,35,3500
2023-07-28,Peak Milk Tin,Food,3500,7,24500
2023-07-28,Coca Cola 60cl,Beverages,300,23,6900
2023-07-28,Malta Guinness,Beverages,350,8,2800
2023-07-28,Close Up Toothpaste,Toiletries,500,5,2500
2023-07-28,Omo Detergent,Toiletries,400,4,1600
2023-07-28,Dettol Soap,Toiletries,600,6,3600
2023-07-28,Vaseline Jelly,Toiletries,700,3,2100
2023-07-28,Titus Sardine,Food,900,3,2700
2023-07-28,Dangote Sugar 1kg,Food,1200,11,13200
2023-07-28,Honeywell Flour,Food,2500,2,5000
2023-07-28,Bigi Cola 60cl,Beverages,200,19,3800
2023-07-28,Always Pads,Toiletries,800,6,4800
2023-07-28,Nescafe Sachet,Beverages,150,7,1050
2023-07-28,Maggi Cubes,Food,50,36,1800
2023-07-28,Ribena Juice,Beverages,250,10,2500
2023-07-28,Morning Fresh,Toiletries,1200,4,4800
2023-07-28,Cowbell Sachet,Beverages,100,20,2000
2023-07-29,Indomie Noodles,Food,150,21,3150
2023-07-29,Golden Morn,Food,800,4,3200
2023-07-29,Milo Sachet,Beverages,100,35,3500
2023-07-29,Peak Milk Tin,Food,3500,3,10500
2023-07-29,Coca Cola 60cl,Beverages,300,18,5400
2023-07-29,Malta Guinness,Beverages,350,17,5950
2023-07-29,Close Up Toothpaste,Toiletries,500,6,3000
2023-07-29,Omo Detergent,Toiletries,400,6,2400
2023-07-29,Dettol Soap,Toiletries,600,5,3000
2023-07-29,Vaseline Jelly,Toiletries,700,3,2100
2023-07-29,Titus Sardine,Food,900,7,6300
2023-07-29,Dangote Sugar 1kg,Food,1200,12,14400
2023-07-29,Honeywell Flour,Food,2500,6,15000
2023-07-29,Bigi Cola 60cl,Beverages,200,19,3800
2023-07-29,Always Pads,Toiletries,800,9,7200
2023-07-29,Nescafe Sachet,Beverages,150,10,1500
2023-07-29,Maggi Cubes,Food,50,46,2300
2023-07-29,Ribena Juice,Beverages,250,10,2500
2023-07-29,Morning Fresh,Toiletries,1200,2,2400
2023-07-29,Cowbell Sachet,Beverages,100,20,2000
2023-07-30,Indomie Noodles,Food,150,15,2250
2023-07-30,Golden Morn,Food,800,2,1600
2023-07-30,Milo Sachet,Beverages,100,13,1300
2023-07-30,Coca Cola 60cl,Beverages,300,12,3600
2023-07-30,Malta Guinness,Beverages,350,3,1050
2023-07-30,Close Up Toothpaste,Toiletries,500,1,500
2023-07-30,Omo Detergent,Toiletries,400,3,1200
2023-07-30,Dettol Soap,Toiletries,600,2,1200
2023-07-30,Titus Sardine,Food,900,2,1800
2023-07-30,Dangote Sugar 1kg,Food,1200,3,3600
2023-07-30,Honeywell Flour,Food,2500,3,7500
2023-07-30,Bigi Cola 60cl,Beverages,200,3,600
2023-07-30,Nescafe Sachet,Beverages,150,3,450
2023-07-30,Maggi Cubes,Food,50,14,700
2023-07-30,Ribena Juice,Beverages,250,6,1500
2023-07-30,Cowbell Sachet,Beverages,100,15,1500
2023-07-31,Indomie Noodles,Food,150,19,2850
2023-07-31,Golden Morn,Food,800,7,5600
2023-07-31,Milo Sachet,Beverages,100,34,3400
2023-07-31,Peak Milk Tin,Food,3500,3,10500
2023-07-31,Coca Cola 60cl,Beverages,300,25,7500
2023-07-31,Malta Guinness,Beverages,350,17,5950
2023-07-31,Close Up Toothpaste,Toiletries,500,8,4000
2023-07-31,Omo Detergent,Toiletries,400,6,2400
2023-07-31,Dettol Soap,Toiletries,600,4,2400
2023-07-31,Vaseline Jelly,Toiletries,700,4,2800
2023-07-31,Titus Sardine,Food,900,7,6300
2023-07-31,Dangote Sugar 1kg,Food,1200,8,9600
2023-07-31,Honeywell Flour,Food,2500,2,5000
2023-07-31,Bigi Cola 60cl,Beverages,200,22,4400
2023-07-31,Always Pads,Toiletries,800,5,4000
2023-07-31,Nescafe Sachet,Beverages,150,17,2550
2023-07-31,Maggi Cubes,Food,50,32,1600
2023-07-31,Ribena Juice,Beverages,250,14,3500
2023-07-31,Morning Fresh,Toiletries,1200,2,2400
2023-07-31,Cowbell Sachet,Beverages,100,19,1900
2023-08-01,Indomie Noodles,Food,150,22,3300
2023-08-01,Golden Morn,Food,800,9,7200
2023-08-01,Milo Sachet,Beverages,100,30,3000
2023-08-01,Peak Milk Tin,Food,3500,3,10500
2023-08-01,Coca Cola 60cl,Beverages,300,17,5100
2023-08-01,Malta Guinness,Beverages,350,20,7000
2023-08-01,Close Up Toothpaste,Toiletries,500,3,1500
2023-08-01,Omo Detergent,Toiletries,400,6,2400
2023-08-01,Dettol Soap,Toiletries,600,3,1800
2023-08-01,Vaseline Jelly,Toiletries,700,4,2800
2023-08-01,Titus Sardine,Food,900,3,2700
2023-08-01,Dangote Sugar 1kg,Food,1200,13,15600
2023-08-01,Honeywell Flour,Food,2500,6,15000
2023-08-01,Bigi Cola 60cl,Beverages,200,16,3200
2023-08-01,Always Pads,Toiletries,800,3,2400
2023-08-01,Nescafe Sachet,Beverages,150,9,1350
2023-08-01,Maggi Cubes,Food,50,31,1550
2023-08-01,Ribena Juice,Beverages,250,7,1750
2023-08-01,Morning Fresh,Toiletries,1200,5,6000
2023-08-01,Cowbell Sachet,Beverages,100,21,2100
2023-08-02,Indomie Noodles,Food,150,22,3300
2023-08-02,Golden Morn,Food,800,9,7200
2023-08-02,Milo Sachet,Beverages,100,37,3700
2023-08-02,Peak Milk Tin,Food,3500,1,3500
2023-08-02,Coca Cola 60cl,Beverages,300,21,6300
2023-08-02,Malta Guinness,Beverages,350,15,5250
2023-08-02,Close Up Toothpaste,Toiletries,500,6,3000
2023-08-02,Omo Detergent,Toiletries,400,6,2400
2023-08-02,Vaseline Jelly,Toiletries,700,2,1400
2023-08-02,Titus Sardine,Food,900,5,4500
2023-08-02,Dangote Sugar 1kg,Food,1200,19,22800
2023-08-02,Honeywell Flour,Food,2500,4,10000
2023-08-02,Bigi Cola 60cl,Beverages,200,17,3400
2023-08-02,Always Pads,Toiletries,800,7,5600
2023-08-02,Nescafe Sachet,Beverages,150,8,1200
2023-08-02,Maggi Cubes,Food,50,27,1350
2023-08-02,Ribena Juice,Beverages,250,8,2000
2023-08-02,Morning Fresh,Toiletries,1200,1,1200
2023-08-02,Cowbell Sachet,Beverages,100,19,1900
2023-08-03,Indomie Noodles,Food,150,26,3900
2023-08-03,Golden Morn,Food,800,9,7200
2023-08-03,Milo Sachet,Beverages,100,30,3000
2023-08-03,Peak Milk Tin,Food,3500,5,17500
2023-08-03,Coca Cola 60cl,Beverages,300,22,6600
2023-08-03,Malta Guinness,Beverages,350,20,7000
2023-08-03,Close Up Toothpaste,Toiletries,500,4,2000
2023-08-03,Omo Detergent,Toiletries,400,7,2800
2023-08-03,Dettol Soap,Toiletries,600,3,1800
2023-08-03,Vaseline Jelly,Toiletries,700,4,2800
2023-08-03,Titus Sardine,Food,900,6,5400
2023-08-03,Dangote Sugar 1kg,Food,1200,9,10800
2023-08-03,Honeywell Flour,Food,2500,6,15000
2023-08-03,Bigi Cola 60cl,Beverages,200,24,4800
2023-08-03,Always Pads,Toiletries,800,5,4000
2023-08-03,Nescafe Sachet,Beverages,150,13,1950
2023-08-03,Maggi Cubes,Food,50,35,1750
2023-08-03,Ribena Juice,Beverages,250,10,2500
2023-08-03,Morning Fresh,Toiletries,1200,5,6000
2023-08-03,Cowbell Sachet,Beverages,100,34,3400
2023-08-04,Indomie Noodles,Food,150,23,3450
2023-08-04,Golden Morn,Food,800,7,5600
2023-08-04,Milo Sachet,Beverages,100,34,3400
2023-08-04,Peak Milk Tin,Food,3500,2,7000
2023-08-04,Coca Cola 60cl,Beverages,300,19,5700
2023-08-04,Malta Guinness,Beverages,350,14,4900
2023-08-04,Close Up Toothpaste,Toiletries,500,7,3500
2023-08-04,Omo Detergent,Toiletries,400,6,2400
2023-08-04,Dettol Soap,Toiletries,600,8,4800
2023-08-04,Vaseline Jelly,Toiletries,700,3,2100
2023-08-04,Titus Sardine,Food,900,9,8100
2023-08-04,Dangote Sugar 1kg,Food,1200,10,12000
2023-08-04,Honeywell Flour,Food,2500,11,27500
2023-08-04,Bigi Cola 60cl,Beverages,200,17,3400
2023-08-04,Always Pads,Toiletries,800,5,4000
2023-08-04,Nescafe Sachet,Beverages,150,16,2400
2023-08-04,Maggi Cubes,Food,50,48,2400
2023-08-04,Ribena Juice,Beverages,250,13,3250
2023-08-04,Morning Fresh,Toiletries,1200,3,3600
2023-08-04,Cowbell Sachet,Beverages,100,21,2100
2023-08-05,Indomie Noodles,Food,150,26,3900
2023-08-05,Golden Morn,Food,800,12,9600
2023-08-05,Milo Sachet,Beverages,100,33,3300
2023-08-05,Peak Milk Tin,Food,3500,5,17500
2023-08-05,Coca Cola 60cl,Beverages,300,16,4800
2023-08-05,Malta Guinness,Beverages,350,16,5600
2023-08-05,Close Up Toothpaste,Toiletries,500,3,1500
2023-08-05,Omo Detergent,Toiletries,400,3,1200
2023-08-05,Dettol Soap,Toiletries,600,2,1200
2023-08-05,Vaseline Jelly,Toiletries,700,2,1400
2023-08-05,Titus Sardine,Food,900,4,3600
2023-08-05,Dangote Sugar 1kg,Food,1200,7,8400
2023-08-05,Honeywell Flour,Food,2500,9,22500
2023-08-05,Bigi Cola 60cl,Beverages,200,18,3600
2023-08-05,Always Pads,Toiletries,800,8,6400
2023-08-05,Nescafe Sachet,Beverages,150,17,2550
2023-08-05,Maggi Cubes,Food,50,36,1800
2023-08-05,Ribena Juice,Beverages,250,8,2000
2023-08-05,Morning Fresh,Toiletries,1200,4,4800
2023-08-05,Cowbell Sachet,Beverages,100,21,2100
2023-08-06,Indomie Noodles,Food,150,8,1200
2023-08-06,Golden Morn,Food,800,1,800
2023-08-06,Milo Sachet,Beverages,100,10,1000
2023-08-06,Peak Milk Tin,Food,3500,4,14000
2023-08-06,Coca Cola 60cl,Beverages,300,8,2400
2023-08-06,Malta Guinness,Beverages,350,7,2450
2023-08-06,Omo Detergent,Toiletries,400,1,400
2023-08-06,Titus Sardine,Food,900,3,2700
